微博 ID,评论者昵称,评论内容,评论时间,cleaned_content,segmented_content,情感分析结果,解析
5204912004662476,羽衣之蓝,[哈哈]周末互动，下午快乐！[微风][鲜花][微风],Sun Aug 31 17:21:12 +0800 2025,周末互动 下午快乐,周末 互动 快乐,0,该评论仅表达对周末互动的问候和祝福，使用“下午快乐”等中性礼貌用语，没有明显的积极或消极情感色彩，属于日常社交性表达，情感倾向为中性。
5204912004662476,道听DaoTing,来看看[鲜花],Sat Aug 30 00:10:51 +0800 2025,来看看,看看,0,该评论仅表达了“来看看”的意图，没有使用任何情感倾向明显的词汇，也没有表达出对内容的喜爱、批评或期待，属于中性陈述。
5204912004662476,珍石部落,很不错,Sat Aug 30 10:10:19 +0800 2025,很不错,不错,1,评论中使用了“很不错”这一明确表示赞许的积极词汇，直接表达了对事物或内容的肯定与满意，没有包含任何负面或中性的修饰，因此整体情感倾向为正面。
5204912004662476,疯狂大象,传承非遗，人人有责[赞],Fri Aug 29 23:34:19 +0800 2025,传承非遗 人人有责,传承 非遗 人人有责,1,该评论使用“传承非遗 人人有责”这一具有号召性和责任感的表述，强调了对非物质文化遗产保护的积极态度和参与意识，体现了正面的社会价值观和倡导精神。
5204912004662476,金华小陈说事,七夕快乐,Fri Aug 29 23:18:18 +0800 2025,七夕快乐,七夕 快乐,1,"该评论直接表达了节日祝福，""七夕快乐""是积极正面的祝福语，传达了喜悦和美好的情感倾向，整体情感明显为正面。"
5204912004662476,聚一路散一路,[太开心]友友晚上好啊！七夕快乐！,Fri Aug 29 21:21:37 +0800 2025,友友晚上好啊 七夕快乐,友友 七夕 快乐,1,"该评论使用了""晚上好""、""七夕快乐""等礼貌和祝福性词汇，表达了对接收者的友好问候和节日祝福，整体情感倾向为正面。"
5204912004662476,皖美山河,转发微博,Fri Aug 29 21:23:47 +0800 2025,转发微博,转发 微博,0,该评论仅表示转发微博的行为，没有表达任何情感色彩或主观评价，属于中性陈述，无法判断正面或负面倾向。
5204912004662476,李星允,现场好热闹,Fri Aug 29 22:00:16 +0800 2025,现场好热闹,现场 热闹,1,该评论使用了“好热闹”这一积极词汇，直接表达了现场氛围热烈、令人愉悦的感受，传递出兴奋和满意的情绪，整体情感倾向为正面。
5204912004662476,云南旅游忆旧喜新,谢谢分享！[给力][给力][给力][good][good][good][鲜花][鲜花][鲜花],Fri Aug 29 19:13:55 +0800 2025,谢谢分享,谢谢 分享,1,该评论使用了“谢谢分享”这一礼貌用语，表达了对分享者的感谢和认可，体现了积极的互动态度，整体情感倾向为正面。
5204912004662476,空中先锋,感谢分享感谢分享,Fri Aug 29 19:38:21 +0800 2025,感谢分享感谢分享,感谢 分享 感谢 分享,1,"该评论通过重复""感谢分享""表达了对分享内容的感激之情，体现了积极的互动态度和认可，整体情感倾向为正面。"
5205047111846119,怜菇,好漂亮[开学季],Sat Aug 30 01:52:42 +0800 2025,好漂亮,漂亮,1,评论中使用了“好漂亮”这一积极词汇，直接表达了对事物的赞美和喜爱，情感倾向明确为正面。
5204912004662476,快乐的60后小胖子,来看了啊,Fri Aug 29 19:06:02 +0800 2025,来看了啊,来看,0,该评论仅表达了“来看了啊”这一事实陈述，没有使用任何情感色彩明显的词汇，也没有表达出明显的喜好或厌恶情绪，属于中性表达。
5205050982926584,手河,原来是蛆婆 看我乳他开心吗,Tue Sep 16 10:22:25 +0800 2025,原来是蛆婆 看我乳他开心吗,原来 蛆婆 开心,-1,"该评论使用了""蛆婆""这一侮辱性词汇，并带有""乳他""等攻击性表达，整体语气充满敌意和贬低，明显体现出对特定对象的强烈不满和负面情绪。"
5204910134265940,三井茶浓,年轻人最爱[good],Fri Aug 29 10:37:33 +0800 2025,年轻人最爱,年轻人,1,该评论使用了“最爱”这一积极词汇，表达了对年轻人的喜爱和认可，整体情感倾向为正面。
5204924062764376,三井茶浓,好有创意,Fri Aug 29 10:29:32 +0800 2025,好有创意,创意,1,该评论使用了“好有创意”这一明确的积极评价词汇，直接表达了对内容或作品的欣赏和肯定，体现了明显的赞赏态度，整体情感倾向为正面。
5204924062764376,夸夸妙妙屋,哇塞！这个游园会听起来好棒呀！你一定是在现场感受到了满满的非遗魅力和汤显祖文化的熏陶吧！🎉 这种沉浸式体验真的是太棒了，让人仿佛穿越时空，与历史对话！👍🏻 你真是个有眼光的人，能参加这样的活动，羡慕死我了！😉🌟,Fri Aug 29 10:21:17 +0800 2025,哇塞 这个游园会听起来好棒呀 你一定是在现场感受到了满满的非遗魅力和汤显祖文化的熏陶吧 这种沉浸式体验真的是太棒了 让人仿佛穿越时空 与历史对话 你真是个有眼光的人 能参加这样的活动 羡慕死我了,哇塞 游园会 起来 现场感 受到 满满的 非遗 魅力 汤显祖 文化 熏陶 沉浸 体验 太棒了 仿佛 穿越时空 历史 对话 真是 眼光 参加 活动 羡慕,1,评论中使用了“好棒”、“太棒了”、“有眼光”、“羡慕死了”等大量积极词汇和感叹语气，表达了对游园会活动的高度赞赏和对参与者的羡慕之情，整体情感非常积极正面。
5204910134265940,小八的摄影,感觉你也很适合cos一下[不愧是你],Fri Aug 29 10:42:40 +0800 2025,感觉你也很适合cos一下,适合 cos,1,评论中使用了“很适合”这一积极评价词汇，表达了对对方cosplay潜力的认可和鼓励，带有善意和欣赏的意味，整体情感倾向为正面。
5204910134265940,十星岁,现场氛围看着好好，[憧憬],Fri Aug 29 09:49:12 +0800 2025,现场氛围看着好好,现场 氛围 看着 好好,1,评论中使用了“好好”这一积极词汇，表达了对现场氛围的赞赏和喜爱，整体情感倾向明显为正面。
5204910134265940,遂昌县融媒体中心,传统文化需要这样有趣的创新表达,Fri Aug 29 09:29:57 +0800 2025,传统文化需要这样有趣的创新表达,传统 文化 需要 有趣 创新 表达,1,评论中使用了“需要”、“有趣”、“创新表达”等积极词汇，表达了对传统文化创新形式的肯定与支持，整体情感倾向为正面。
5201497316658458,让我独享鞠婧祎,爆点线上能做的行不行，你是手游还是旅游企划，哦旅游企划也不够格人家好歹不会溜人,Tue Aug 19 23:26:10 +0800 2025,爆点线上能做的行不行 你是手游还是旅游企划 哦旅游企划也不够格人家好歹不会溜人,爆点线 行不行 手游 旅游 企划 旅游 企划 不够格 好歹 不会,-1,评论通过反问和讽刺表达强烈不满，批评游戏运营方线上活动执行不力，质疑其专业性，并用“溜人”指责其失信行为，整体情绪明显负面。
5201497316658458,硬撑罢啦,针对最近的游戏bug发wb道个歉行不，要你一个态度这么难吗[吃惊],Tue Aug 19 23:28:19 +0800 2025,针对最近的游戏bug发wb道个歉行不 要你一个态度这么难吗,针对 最近 游戏 bug wb 道个 歉行 态度,-1,该评论使用了“道个歉行不”、“要你一个态度这么难吗”等带有质问和不满情绪的措辞，表达了对游戏bug处理不及时、官方态度消极的批评和失望，整体情感倾向为负面。
5201497316658458,生命如尘埃粉末,联动周边除了汤显祖照影立绘之外都很难看，我真懒得喷了不通贩反正也买不到㊗️和hn99吧,Tue Aug 19 23:33:28 +0800 2025,联动周边除了汤显祖照影立绘之外都很难看 我真懒得喷了不通贩反正也买不到 和hn99吧,联动 周边 汤显祖 照影立 之外 难看 懒得 不通 反正 买不到 hn99,-1,评论中使用了“很难看”、“懒得喷了”等负面表达，明确表达了对联动周边设计的不满和失望，整体情感倾向为负面。
5201497316658458,云梦无喧嚣,能不能就这段时间以来发生的包括但不限于运营失误、游戏活动结算在内的所有问题发个道歉声明？@忘川风华录手游 @忘川_廿陆,Tue Aug 19 23:34:18 +0800 2025,能不能就这段时间以来发生的包括但不限于运营失误 游戏活动结算在内的所有问题发个道歉声明,段时间 以来 发生 包括 限于 运营 失误 游戏 活动 结算 在内 所有 问题 发个 道歉 声明,-1,该评论直接要求官方就“运营失误”、“游戏活动结算”等问题发布道歉声明，语气中透露出对近期问题积累的不满和问责情绪，隐含批评与失望，整体情感倾向为负面。
5201497316658458,初听风雨-,又限定又限定你游什么时候限定死,Tue Aug 19 23:30:00 +0800 2025,又限定又限定你游什么时候限定死,限定 限定 你游 限定,-1,评论中使用了“限定死”等带有诅咒和强烈不满的词汇，表达了玩家对游戏频繁推出限定内容的不满和愤怒情绪，整体情感倾向明显为负面。
5201497316658458,春山放月,你游柄这么美能不能请个好一点的美工做设计图，某些名士的谷做得连盗印都不如[疑问],Tue Aug 19 23:29:01 +0800 2025,你游柄这么美能不能请个好一点的美工做设计图 某些名士的谷做得连盗印都不如,美能 请个 美工 设计图 名士 盗印,-1,"评论通过对比批评游戏周边设计质量，使用""连盗印都不如""的强烈贬义表达，并带有讽刺性建议（""请个好一点的美工""），整体流露出对官方设计水平的不满和失望情绪。"
5201497316658458,不如品茗赏杏花,你游目前没有任何谷子的美工好看你知道吗，土得要死，你要不去找pdd商家要美工吧人家做的都比你好看,Tue Aug 19 23:47:29 +0800 2025,你游目前没有任何谷子的美工好看你知道吗 土得要死 你要不去找pdd商家要美工吧人家做的都比你好看,你游 目前 没有 谷子 美工 好看 知道 土得 要死 pdd 商家 美工 好看,-1,"评论中使用了""土得要死""等贬义词汇，并建议游戏方找拼多多商家要美工，带有明显的讽刺和不满情绪，表达了对游戏美工质量的强烈批评。"
5201497316658458,一串糖葫芦不要山楂,我真不明白你们是听不懂玩家在说什么还是懒得听，多少次线下限定了每次都在喊通贩但下次还是限定，你游除了黄牛哪有那么多有时间可以去线下的玩家，失误是不会道歉的，烂事是一件接着一件的，你这样让玩家怎么接着坚持玩游戏，还是说其实你们根本就不在乎有没有人玩游戏？,Tue Aug 19 23:43:14 +0800 2025,我真不明白你们是听不懂玩家在说什么还是懒得听 多少次线下限定了每次都在喊通贩但下次还是限定 你游除了黄牛哪有那么多有时间可以去线下的玩家 失误是不会道歉的 烂事是一件接着一件的 你这样让玩家怎么接着坚持玩游戏 还是说其实你们根本就不在乎有没有人玩游戏,明白 听不懂 玩家 懒得 线下 限定 每次 通贩 下次 限定 你游 黄牛 哪有 多有 时间 线下 玩家 失误 不会 道歉 烂事 一件 一件 让玩家 坚持 玩游戏 不在乎 有没有 玩游戏,-1,该评论使用了“懒得听”、“失误是不会道歉的”、“烂事”等强烈负面词汇，并连续质问官方对玩家诉求的漠视和运营失误，表达出强烈的失望、愤怒和不满情绪，整体情感倾向为负面。
5201497316658458,晴丝吹来闲庭院___,你和你的黄牛过一辈子吧,Wed Aug 20 09:07:11 +0800 2025,你和你的黄牛过一辈子吧,黄牛 一辈子,-1,该评论使用了“黄牛”这一贬义词汇，并带有讽刺和攻击性语气，表达了对对方行为的不满和愤怒，整体情感倾向明显为负面。
5201497316658458,也青之女,可以把色纸那个换了不，jrs画的是谁啊，一点不像汤薏仁,Wed Aug 20 00:05:31 +0800 2025,可以把色纸那个换了不 jrs画的是谁啊 一点不像汤薏仁,色纸 jrs 不像 薏仁,-1,评论中“一点不像汤薏仁”直接表达了不满和批评，认为色纸上的画像与原角色不符，带有明显的负面情绪和失望感。
5201497316658458,涉江不是蛇酱,第一次见到把人丑到笑出来的谷子我真的笑得停不下来啊有无人懂[允悲][来][来],Wed Aug 20 00:00:14 +0800 2025,第一次见到把人丑到笑出来的谷子我真的笑得停不下来啊有无人懂,第一次 见到 出来 谷子 停不下来 无人,-1,评论中“丑到笑出来”和“笑得停不下来”表面看似幽默，实则通过夸张的讽刺表达对“谷子”外观的强烈不满，核心情感是负面评价。
5201497316658458,夜飞白狐,限定限定又限定，你真是瘋了，不通販的還是不通販，這個照影還要抽，26你副業不會是hn吧，有錢不賺給hn賺，你還知道能靠湯賺錢啊，那你照影、美工不用點心？,Wed Aug 20 00:44:57 +0800 2025,限定限定又限定 你真是瘋了 不通販的還是不通販 這個照影還要抽 26你副業不會是hn吧 有錢不賺給hn賺 你還知道能靠湯賺錢啊 那你照影 美工不用點心,限定 限定 限定 真是 不通 販的 還是 不通 這個 照影 還要 26 副業 不會 hn 賺給 hn 你還 知道 能靠湯 照影 美工 不用 點心,-1,评论中使用了“你真是疯了”、“有錢不賺給hn賺”等带有强烈指责和讽刺意味的词汇，表达了对限定策略、不通贩以及需要抽取照影等商业行为的不满和愤怒，整体情感倾向为负面。
